,NMF1,NMF2,NMF3,NMF4,NMF5,NMF6,NMF7,Class
C33 H36 O17,0.6666325759308122,0.1163407005867112,1.8492174467358817e-06,0.5649492253342122,2.5105070760420363e-06,0.6858379182579674,0.4645925619921406,lignin
C30 H26 O14,0.6133859825136132,2.5669726331038952e-06,1.8492174467358817e-06,0.5758463061746294,2.5105070760420363e-06,0.7404599661675234,0.3961377401501279,lignin
C32 H34 O15,0.616553450012478,2.5669726331038952e-06,1.8492174467358817e-06,0.626020963403863,2.5105070760420363e-06,0.6031751237635985,0.3746606705140214,lignin
C25 H22 O10,0.6940850112517434,2.5669726331038952e-06,1.8492174467358817e-06,0.7968132559552135,2.5105070760420363e-06,0.7452959541260475,0.343024589383026,lignin
C21 H20 O7,0.7467616801883249,2.5669726331038952e-06,1.8492174467358817e-06,0.7947962412971918,2.5105070760420363e-06,0.7661551738709245,0.3431299210098683,lignin
C17 H18 O5,0.776953768280707,2.5669726331038952e-06,1.8492174467358817e-06,0.8070979288666265,2.5105070760420363e-06,0.715018143401009,0.3489821449703044,lignin
C30 H44 O12,0.473497903959915,2.5669726331038952e-06,1.8492174467358817e-06,0.7899096796592411,2.5105070760420363e-06,0.7838435734979003,0.3500992614087433,lignin
C19 H22 O5,0.4639199676762205,2.5669726331038952e-06,1.8492174467358817e-06,0.8320551396978092,2.5105070760420363e-06,0.7154292767037317,0.3653654151670303,lignin
C23 H34 O7,0.5707232571681474,2.5669726331038952e-06,0.0331116021263204,0.8160857334809766,2.5105070760420363e-06,0.7218913462521015,0.4541073721280491,lignin
C18 H20 O5,0.5479346505801607,2.5669726331038952e-06,1.8492174467358817e-06,0.818515405234863,2.5105070760420363e-06,0.7296648842573992,0.4708662351525808,lignin
C24 H32 O7,0.5318844410481749,2.5669726331038952e-06,1.8492174467358817e-06,0.7638744040552594,2.5105070760420363e-06,0.7919111939591784,0.4936349821730669,lignin
C22 H24 O7,0.5583528214705376,2.5669726331038952e-06,1.8492174467358817e-06,0.7659286168245243,2.5105070760420363e-06,0.7910721909537991,0.5744507188776176,lignin
C33 H36 O16,0.4981174621511806,2.5669726331038952e-06,1.8492174467358817e-06,0.586324681445809,2.5105070760420363e-06,0.5846721500379791,0.5984052902119436,lignin
C33 H32 O17,0.4945665188881282,2.5669726331038952e-06,1.8492174467358817e-06,0.5789150747462779,2.5105070760420363e-06,0.7796343689145384,0.5786049687940485,lignin
C32 H28 O16,0.5181515162755055,0.061969180080147,1.8492174467358817e-06,0.4303563654663017,2.5105070760420363e-06,0.7602346464061284,0.6007583509054747,lignin
C16 H14 O5,0.5392197710903117,0.1046490553923766,1.8492174467358817e-06,0.4538469727163951,2.5105070760420363e-06,0.6599088687430683,0.5804943126749406,lignin
C17 H16 O5,0.4672229278444367,0.1266207384593685,1.8492174467358817e-06,0.573800258844418,0.0547570338842651,0.717176983063283,0.4691386921836264,lignin
C32 H36 O17,0.4648732328784981,0.1881961586927336,1.8492174467358817e-06,0.5598001221489197,2.5105070760420363e-06,0.6831632648287882,0.4599399652669421,lignin
C27 H40 O14,0.5460227634886778,0.1332867733537983,1.8492174467358817e-06,0.5264697072039889,0.0719076919064264,0.6179886049025594,0.3518527845430837,lignin
C23 H22 O9,0.4693146465684973,0.0665849225698493,1.8492174467358817e-06,0.5014823674148174,2.5105070760420363e-06,0.5239279062420639,0.4377185500896055,lignin
C22 H30 O6,0.517179030020134,0.2149091297906148,1.8492174467358817e-06,0.6909134843002045,2.5105070760420363e-06,0.7387958378548468,0.5488553175938723,lignin
C20 H26 O5,0.5410214634792789,0.2741534020910192,0.066370391064396,0.6468278252154503,2.5105070760420363e-06,0.7131280217128281,0.5391854816333114,lignin
C19 H26 O5,0.5771747338671894,0.3271174753648447,0.0511455280787148,0.636772616262621,0.0772454791918936,0.6742662569956333,0.636445221388737,lignin
C19 H24 O5,0.5783589217916506,0.3107383880527,0.0559811983112823,0.6584781678085428,2.5105070760420363e-06,0.682545213488374,0.642918423446268,lignin
C19 H28 O5,0.5109156225478527,0.3483038425949129,0.0804957865881638,0.6287023650589371,2.5105070760420363e-06,0.6862618377544284,0.6387987728528068,lignin
C27 H38 O8,0.4901314972111017,0.3172886461862186,1.8492174467358817e-06,0.6573111904771626,2.5105070760420363e-06,0.7016350007396241,0.6485614257914764,lignin
C23 H34 O8,0.4183438798546438,0.171946380811768,0.0009123008333361,0.7298768424972998,0.0919458517338196,0.6276030949241825,0.672597035610985,lignin
C20 H28 O5,0.4054512347028326,0.3199505335710262,0.1463314242495945,0.6367658117300766,0.0766853138881872,0.6449539598270267,0.6370236558147689,lignin
C21 H30 O7,0.5245506865021933,0.2895896101976854,0.1730698009041364,0.6319280159086946,0.2714815364009639,0.674671361036268,0.6525612056808898,lignin
C22 H32 O7,0.6026360571471168,2.5669726331038952e-06,0.0167820028183613,0.7850219839325329,0.0366964513848001,0.6136743040438365,0.7696839627905139,lignin
C15 H19 O7 N1,0.5996572440592991,2.5669726331038952e-06,1.8492174467358817e-06,0.653242231227391,2.5105070760420363e-06,0.6331461178153156,0.8008993615504717,lignin
C12 H10 O4,0.7471416448467951,2.5669726331038952e-06,1.8492174467358817e-06,0.4597555751425285,2.5105070760420363e-06,0.6393851566428279,0.6944354043829613,lignin
C23 H34 O13,0.7698156003288555,2.5669726331038952e-06,1.8492174467358817e-06,0.5873449454949382,2.5105070760420363e-06,0.6683247310663238,0.6771562325680606,lignin
C15 H12 O5,0.8243571165431418,2.5669726331038952e-06,1.8492174467358817e-06,0.588911008660053,0.1144583627765265,0.7031083756741728,0.7179471166525376,lignin
C32 H32 O17,0.8907982201754977,2.5669726331038952e-06,1.8492174467358817e-06,0.5727001171438081,2.5105070760420363e-06,0.5710463815539508,0.792984336996915,lignin
C28 H24 O13,0.9424358719047804,2.5669726331038952e-06,1.8492174467358817e-06,0.5713378119254423,2.5105070760420363e-06,0.5504475635595973,0.7838288899071014,lignin
C17 H14 O6,0.8418639397919193,0.0108203232329675,1.8492174467358817e-06,0.6967412640008928,2.5105070760420363e-06,0.7344617339887488,0.764269843555235,lignin
C14 H12 O5,0.8850475691804863,0.0010799086156915,1.8492174467358817e-06,0.7258030444688299,2.5105070760420363e-06,0.723872426635575,0.7694085791720542,lignin
C13 H14 O4,0.917282940743699,2.5669726331038952e-06,1.8492174467358817e-06,0.7879986644970792,2.5105070760420363e-06,0.6630452285095529,0.6848908989486897,lignin
C19 H18 O6,0.892156117804619,2.5669726331038952e-06,1.8492174467358817e-06,0.784475428757376,2.5105070760420363e-06,0.718042753913277,0.5720814014099961,lignin
C20 H18 O7,0.848221021764174,0.0143612956022511,1.8492174467358817e-06,0.6890264362137827,2.5105070760420363e-06,0.7631553561001735,0.5636175113553566,lignin
C16 H16 O5,0.7459526854196924,2.5669726331038952e-06,1.8492174467358817e-06,0.7493036316999885,2.5105070760420363e-06,0.7631713128541476,0.5700735977903547,lignin
C27 H40 O13,0.7487267290215035,0.0019595102257957,1.8492174467358817e-06,0.7446752642691425,2.5105070760420363e-06,0.7348547795052076,0.6715787480897524,lignin
C28 H40 O14,0.7643594320723482,0.0013217055633537,1.8492174467358817e-06,0.7491871985875604,2.5105070760420363e-06,0.5969494948465922,0.5817641814435119,lignin
C19 H16 O7,0.9547978449373276,0.1142098064587956,1.8492174467358817e-06,0.6796674821520892,2.5105070760420363e-06,0.7196564651205629,0.7573494268444245,lignin
C22 H18 O9,0.956275120160841,0.1144757302392308,1.8492174467358817e-06,0.6867218166468806,2.5105070760420363e-06,0.7219395803488052,0.757054289711787,lignin
C25 H20 O11,0.9736552735187364,0.1262659794463872,1.8492174467358817e-06,0.6711243915424802,2.5105070760420363e-06,0.7283835101345139,0.6576868745321193,lignin
C23 H20 O9,0.9701468686518758,0.1276395888128473,1.8492174467358817e-06,0.6774315127579693,2.5105070760420363e-06,0.7348634595635584,0.6583795358010053,lignin
C24 H20 O10,0.9745804048610988,0.1263981365574947,1.8492174467358817e-06,0.6762714155650507,2.5105070760420363e-06,0.7323767527870524,0.6573116804553761,lignin
C27 H24 O12,0.9755058062885164,0.1264874546575068,1.8492174467358817e-06,0.6757732481768767,2.5105070760420363e-06,0.7369854999365368,0.6603316983108353,lignin
C21 H18 O8,0.95144428883544,0.1184347729750321,1.8492174467358817e-06,0.6788143449828442,2.5105070760420363e-06,0.7340543429866324,0.6534965529811029,lignin
C23 H24 O8,0.9605536275483876,0.1319474228149974,1.8492174467358817e-06,0.6693199807235154,2.5105070760420363e-06,0.7497970581567028,0.5557724829498647,lignin
C22 H20 O8,0.96291002962653,0.1332158042174981,1.8492174467358817e-06,0.6679626276927236,2.5105070760420363e-06,0.7475643600338512,0.5574140490550918,lignin
C24 H24 O9,0.9860591097348376,0.1438465524451517,1.8492174467358817e-06,0.6619025110085995,2.5105070760420363e-06,0.7473519324980449,0.54820105911963,lignin
C29 H26 O13,0.9872841255168078,0.1434673776720895,1.8492174467358817e-06,0.6620432136204362,2.5105070760420363e-06,0.7529012445332525,0.5480891020905169,lignin
C31 H32 O15,0.8851917945999555,0.3272967801505912,1.8492174467358817e-06,0.6295205722944536,2.5105070760420363e-06,0.534364922751119,0.6481232903931605,lignin
C30 H28 O15,0.8815875095385038,0.3418925264794613,1.8492174467358817e-06,0.6301322997702034,0.0791426935075887,0.5351577187392896,0.6420119702615138,lignin
C30 H26 O16,0.7031961055175496,0.3261331190821496,1.8492174467358817e-06,0.6357563971300598,0.0994655064237279,0.5167361920282552,0.7364678152374069,lignin
C29 H24 O15,0.7742527376721478,0.1630262834419149,1.8492174467358817e-06,0.689281076942781,0.1367573734369347,0.5593856327466272,0.7963443361429742,lignin
C31 H30 O17,0.6896165440420498,0.2351274839445329,1.8492174467358817e-06,0.6822977364042038,2.5105070760420363e-06,0.5374696288916417,0.6717568977952563,lignin
C30 H42 O12,0.7039252901523748,0.2705984822806954,1.8492174467358817e-06,0.6684409863306013,2.5105070760420363e-06,0.6400835634934834,0.559331796280904,lignin
C11 H10 O4,0.6780274644090917,0.2824920775068151,1.8492174467358817e-06,0.5372891785704403,2.5105070760420363e-06,0.618250721874194,0.6514367890306896,lignin
C25 H36 O14,0.7174610078205829,0.140690852598342,1.8492174467358817e-06,0.5651058807945698,2.5105070760420363e-06,0.5974900493786169,0.6131770539989302,lignin
C23 H32 O14,0.7088128393393648,0.1795470985459696,1.8492174467358817e-06,0.5506431870978805,2.5105070760420363e-06,0.7274468954549863,0.6576484103911582,lignin
C29 H40 O14,0.6986833443588055,0.2109782914673208,1.8492174467358817e-06,0.6793875890467591,2.5105070760420363e-06,0.7162226444322727,0.6547566063389026,lignin
C15 H14 O5,0.7110304176991418,0.2018179613424726,1.8492174467358817e-06,0.7249431027670404,2.5105070760420363e-06,0.7137954506306868,0.7673167310976813,lignin
C21 H22 O7,0.7645338169896464,0.2466403319830213,1.8492174467358817e-06,0.6526054781930609,2.5105070760420363e-06,0.7053879045310009,0.7609609458915052,lignin
C22 H22 O8,0.8571939675242527,0.4087733848999469,1.8492174467358817e-06,0.6096181084639464,2.5105070760420363e-06,0.690794855293032,0.6223885716227764,lignin
C17 H20 O5,0.796409075145945,0.3408609234723905,1.8492174467358817e-06,0.6297908634483043,2.5105070760420363e-06,0.6893954947482528,0.6306641898295535,lignin
C14 H18 O4,0.7985177192001305,0.3388656160527135,1.8492174467358817e-06,0.629397712679067,2.5105070760420363e-06,0.687985634971217,0.6315270257826916,lignin
C14 H16 O4,0.7710190993347625,0.3651964285042162,1.8492174467358817e-06,0.6299248749364721,2.5105070760420363e-06,0.6999581382096065,0.519160878079286,lignin
C13 H16 O4,0.7903404440126285,0.3060654195776559,0.042768572972279,0.6332291937430358,2.5105070760420363e-06,0.7044158419485078,0.5281911173354448,lignin
C26 H24 O11,0.8615270320929467,0.3060445448456597,1.8492174467358817e-06,0.6276604777174997,2.5105070760420363e-06,0.7237462279429062,0.5339565055837111,lignin
C25 H24 O10,0.8630011563241496,0.3062759250304429,1.8492174467358817e-06,0.6273622123742995,2.5105070760420363e-06,0.7214828117692443,0.5350893880257019,lignin
C26 H38 O13,0.8568974141336589,0.1859351751169629,1.8492174467358817e-06,0.6970899584908393,2.5105070760420363e-06,0.638350930289152,0.6657742208910344,lignin
C19 H28 O12,0.8440870999095035,0.2414085991811756,1.8492174467358817e-06,0.6637240843707599,2.5105070760420363e-06,0.7158799640448074,0.6523109740525322,lignin
C21 H30 O13,0.846486265454717,0.2444715389496251,1.8492174467358817e-06,0.6673663238240747,2.5105070760420363e-06,0.7152487106994765,0.6501896183995274,lignin
C20 H22 O6,0.8788831478809307,0.3054029501765958,1.8492174467358817e-06,0.6345240206803353,2.5105070760420363e-06,0.7054432074177388,0.6409665063217074,lignin
C29 H26 O14,0.8874893181360675,0.3042997094475025,1.8492174467358817e-06,0.6327611553128505,2.5105070760420363e-06,0.7045061769270328,0.6413810233878541,lignin
C11 H12 O4,0.8569761889414215,0.1904481287424705,1.8492174467358817e-06,0.553049950258867,2.5105070760420363e-06,0.7263759737648096,0.6544012884689719,lignin
C12 H12 O4,0.8486084137616619,0.2311152515001578,1.8492174467358817e-06,0.545618455646318,0.1051567448539416,0.7106353896270288,0.7069452067576404,lignin
C25 H26 O10,0.8145948021951073,0.499508069482994,1.8492174467358817e-06,0.6033797886330737,2.5105070760420363e-06,0.7007482314251169,0.5178607042299574,lignin
C23 H30 O7,0.8241768797829813,0.4910581859753893,1.8492174467358817e-06,0.5930815066565718,2.5105070760420363e-06,0.6763182851614351,0.6124427999268998,lignin
C27 H40 O12,0.7949276586182521,0.5084193266638524,1.8492174467358817e-06,0.5826609321090619,2.5105070760420363e-06,0.6721312744997245,0.6010902958285056,lignin
C18 H26 O5,0.7843740850868756,0.4703490651388707,1.8492174467358817e-06,0.5972574860820847,2.5105070760420363e-06,0.6720572081335577,0.6059229133218865,lignin
C25 H36 O13,0.7853684482317171,0.4552578967897782,1.8492174467358817e-06,0.6047002459762909,2.5105070760420363e-06,0.6858010150158772,0.6231347268803674,lignin
C21 H30 O6,0.6800665165473911,0.511022106118322,1.8492174467358817e-06,0.5863340943824955,0.1194454520470002,0.663111290510534,0.5999348992880575,lignin
C21 H28 O6,0.7012026977535766,0.4722601802824066,1.8492174467358817e-06,0.6003825810620181,0.0774003548156345,0.6812770933468029,0.622433047702835,lignin
C27 H40 O9,0.6895451965733048,0.5028196488528357,1.8492174467358817e-06,0.5937217753660499,2.5105070760420363e-06,0.6691871234504926,0.6039475619041087,lignin
C27 H38 O9,0.6901500970685688,0.503586244289535,1.8492174467358817e-06,0.5898904455139153,2.5105070760420363e-06,0.6711177347521781,0.6119305581772586,lignin
C29 H40 O11,0.6990512902323199,0.4799427750051555,1.8492174467358817e-06,0.6044663968745119,2.5105070760420363e-06,0.6830689276676704,0.6190372836537769,lignin
C29 H42 O11,0.7284787675334716,0.4441795799459149,1.8492174467358817e-06,0.6054823891893216,2.5105070760420363e-06,0.6818204546042824,0.6180329217465763,lignin
C29 H42 O10,0.7343157557177906,0.4440974181893747,1.8492174467358817e-06,0.6069066156538422,2.5105070760420363e-06,0.6840756065307719,0.6209468104730679,lignin
C18 H24 O5,0.7280324069656016,0.3671273535950795,1.8492174467358817e-06,0.6272123992494449,2.5105070760420363e-06,0.6968550953137976,0.6332870516266682,lignin
C29 H40 O10,0.7178091474567171,0.378084656423207,1.8492174467358817e-06,0.6193282142078942,2.5105070760420363e-06,0.6960874039255278,0.6318692155407153,lignin
C22 H26 O7,0.7184062154853806,0.3792489860773709,1.8492174467358817e-06,0.6196518453363019,2.5105070760420363e-06,0.6944624658164229,0.635002785429538,lignin
C23 H32 O7,0.7024291539891743,0.3871294326490515,0.0099286584331942,0.6102841209882177,2.5105070760420363e-06,0.6865647042215541,0.6283568321424275,lignin
C26 H36 O8,0.6392065639311132,0.424795794110463,1.8492174467358817e-06,0.6151996396924412,2.5105070760420363e-06,0.6943564859423077,0.6283257909058624,lignin
C22 H30 O14,0.7873303460725852,0.3898553061637264,1.8492174467358817e-06,0.5190900404476536,2.5105070760420363e-06,0.6773335401300927,0.7451605270556584,lignin
C16 H18 O5,0.7580238668761566,0.4281163870063386,1.8492174467358817e-06,0.6226456128381267,2.5105070760420363e-06,0.6546617474818215,0.7413119658384444,lignin
C20 H16 O8,0.8276803330904968,0.3917841264476862,1.8492174467358817e-06,0.6120533750557027,2.5105070760420363e-06,0.679849457641887,0.7200409891553821,lignin
C18 H16 O6,0.820655060691713,0.3651297185065915,1.8492174467358817e-06,0.6203906663587994,2.5105070760420363e-06,0.605166443497342,0.7193351384282718,lignin
C20 H20 O7,0.8104043425355513,0.4688128532485045,1.8492174467358817e-06,0.6089872148881963,2.5105070760420363e-06,0.6671097308028036,0.708189984882427,lignin
C24 H22 O10,0.8154167610463887,0.4994674095661047,1.8492174467358817e-06,0.6013605814034545,2.5105070760420363e-06,0.6749807765294549,0.7062702745744606,lignin
C25 H22 O11,0.814119002356222,0.4943900210163731,1.8492174467358817e-06,0.602679564431287,2.5105070760420363e-06,0.6716340163066591,0.730955296509143,lignin
C26 H22 O12,0.821117356277839,0.3999945076921035,1.8492174467358817e-06,0.6118105288497815,2.5105070760420363e-06,0.671213423299626,0.8295395646018744,lignin
C26 H26 O11,0.8165557997524581,0.4007145249901495,1.8492174467358817e-06,0.6139609123456751,2.5105070760420363e-06,0.6690965805663784,0.8297264254844381,lignin
C19 H20 O6,0.803061180026814,0.4935369551595899,1.8492174467358817e-06,0.6096196961882068,2.5105070760420363e-06,0.6640960353339707,0.8156045032368464,lignin
C15 H16 O5,0.7131734975978635,0.4672861006079871,0.0556086838961593,0.6009373394791871,2.5105070760420363e-06,0.6305132014331764,0.8213881726876748,lignin
C26 H28 O10,0.8253773178249294,0.5124748190807036,1.8492174467358817e-06,0.5993226239063794,2.5105070760420363e-06,0.7282256578158832,0.3867685931639222,lignin
C28 H28 O13,0.811097200730454,0.5860871966527528,1.8492174467358817e-06,0.5888829588647863,2.5105070760420363e-06,0.7512139347473755,0.2895703837647707,lignin
C28 H28 O12,0.8424715411377351,0.4931628443043133,1.8492174467358817e-06,0.6050177530254086,2.5105070760420363e-06,0.7561890635214986,0.2947018498429872,lignin
C29 H32 O12,0.8608723459191768,0.4082005059856746,1.8492174467358817e-06,0.6121985384166518,2.5105070760420363e-06,0.7669120021921565,0.3038903319246787,lignin
C31 H34 O17,0.8083721325519833,0.3994951484448498,1.8492174467358817e-06,0.6132158916379704,2.5105070760420363e-06,0.6587758872345033,0.3346620127714444,lignin
C29 H42 O12,0.7348603372173965,0.4369472653259162,1.8492174467358817e-06,0.6055060160384345,2.5105070760420363e-06,0.7005581017637567,0.514864795477206,lignin
C28 H40 O8,0.7374130911306589,0.4267255306044867,1.8492174467358817e-06,0.6107413855752075,2.5105070760420363e-06,0.7036527764595986,0.5009447946330806,lignin
